"genres","avg_rating","avg_progress"
"Христианство,Биографии и мемуары,Религиозные тексты",4.5,46.5454545454545455
"Научно-популярная литература,Астрономия,Зарубежная образовательная литература",4.333333333333333,46.5423728813559322
"Гражданское право,Арбитражное процессуальное право",4.333333333333333,46.5416666666666667
"Детективное фэнтези,Эротическое фэнтези,Городское фэнтези",5.0,46.5384615384615385
"Боевики,Военное дело / спецслужбы",5.0,46.5384615384615385
"Ужасы,Героическое фэнтези,Городское фэнтези",5.0,46.5333333333333333
"Зарубежные детские книги,Детская проза,Детские приключения,Зарубежная классика,Литература 19 века",4.333333333333333,46.5333333333333333
"История искусства,Литературоведение",4.5,46.5294117647058824
"Книги о приключениях,Триллеры,Современные детективы,Русское фэнтези",5.0,46.5263157894736842
"Стихи и поэзия,Современная русская литература",4.663716814159292,46.5205091937765205
"Практическая эзотерика,Саморазвитие / личностный рост,Практическая психология",4.363636363636363,46.5164835164835165
"Религиоведение / история религий,Религии / верования / культы,Православные молитвы",5.0,46.5000000000000000
"История искусства,Зарубежная публицистика,Биографии и мемуары",5.0,46.5000000000000000
"Научно-популярная литература,Зарубежная образовательная литература,Популярно об истории",5.0,46.5000000000000000
"Метафизика,Книги по философии,Зарубежная образовательная литература,Зарубежная старинная литература,Античная литература",5.0,46.5000000000000000
"Политология,Внешнеэкономическая деятельность,Административное право,История России,Юриспруденция",4.666666666666667,46.5000000000000000
"Религиоведение / история религий,Ислам / мусульманство,Зарубежная религиозная литература,Зарубежная религиозная и эзотерическая литература,Коран / пророки",4.666666666666667,46.5000000000000000
"Мистика,Героическое фэнтези,Книги о путешествиях",4.5,46.5000000000000000
"Атомная энергетика,Биографии и мемуары,Публицистика",4.333333333333333,46.5000000000000000
"Психиатрия,Общая психология,Медицина,Военное дело / спецслужбы",4.0,46.5000000000000000
"Эротическое фэнтези,Героическая фантастика,Боевое фэнтези",3.8333333333333335,46.5000000000000000
"Книги по экономике,Зарубежная образовательная литература",4.3,46.4912280701754386
"Военное дело / спецслужбы,Публицистика",4.290322580645161,46.4838709677419355
"Рукоделие и ремесла,Руководства,Сделай сам,Ремонт в квартире",5.0,46.4814814814814815
"Акушерство и гинекология,Здоровье,Популярно о медицине",4.25,46.4814814814814815
"Книги по философии,Прочая образовательная литература,Современная русская литература",4.0,46.4814814814814815
"Научно-популярная литература,Литературоведение",4.875,46.4800000000000000
"Религиоведение / история религий,Религии / верования / культы,Православные молитвы,Религиозные тексты",4.75,46.4782608695652174
"Книги о приключениях,Современная русская литература",4.390243902439025,46.4776785714285714
"Педиатрия и неонатология,Здоровье,Медицина",4.4,46.4761904761904762
"Учебники и пособия для вузов,Основы строительства",5.0,46.4736842105263158
"Саморазвитие / личностный рост,Зарубежная прикладная литература,Состояния и явления психики,Зарубежная психология",5.0,46.4705882352941176
"Музыка,Афоризмы и цитаты,Биографии и мемуары",,46.4666666666666667
"Русская классика,Русская поэзия",5.0,46.4666666666666667
"Книги о приключениях,Социальная фантастика,Боевая фантастика,Научная фантастика",4.5,46.4666666666666667
"Гражданское право,Финансовое право,Финансовые инструменты",4.333333333333333,46.4666666666666667
"Внеклассное чтение,Книги для подростков,Детская познавательная и развивающая литература,Книги для детей",3.5,46.4666666666666667
Книги про вампиров,4.596153846153846,46.4660493827160494
"Cемья, дети, воспитание,Личная эффективность / продуктивность,Психология",4.5,46.4659090909090909
"Зарубежная драматургия,Зарубежная классика,Литература 18 века",4.666666666666667,46.4642857142857143
"Юриспруденция,Нормативные правовые акты,Недвижимость",5.0,46.4615384615384615
"Книги о приключениях,Детская проза,Зарубежные приключения,Морские приключения",5.0,46.4615384615384615
"Книги о приключениях,Социальная фантастика,Спорт / фитнес",4.857142857142857,46.4615384615384615
"Ораторское искусство / риторика,Советы от гуру,Зарубежная образовательная литература",4.333333333333333,46.4615384615384615
"Учебная литература,Спорт / фитнес",4.352941176470588,46.4555555555555556
"Классическая проза,Современные любовные романы,Современная русская литература",,46.4545454545454545
"Зарубежная деловая литература,Поиск работы / карьера",,46.4545454545454545
"Кардиология,Здоровье",5.0,46.4545454545454545
"Детская фантастика,Научная фантастика",4.8,46.4523809523809524
"Эротические романы,Развлечения,Общая психология,Современные любовные романы",5.0,46.4516129032258065
"Практическая эзотерика,Зарубежная прикладная литература,Здоровое и правильное питание",4.333333333333333,46.4444444444444444
"Героическое фэнтези,Героическая фантастика",3.0,46.4444444444444444
"Книги для детей,Развлечения",5.0,46.4375000000000000
"Хобби / увлечения,Автомобили и ПДД,Сделай сам",4.666666666666667,46.4375000000000000
"Стартапы и создание бизнеса,Хобби / увлечения,Ценные бумаги / инвестиции",4.333333333333333,46.4375000000000000
"Житийная литература,История православной церкви",3.6666666666666665,46.4347826086956522
"Героическое фэнтези,Зарубежное фэнтези,Любовное фэнтези",4.837837837837838,46.4303278688524590
"Практическая эзотерика,Эзотерика / оккультизм,Саморазвитие / личностный рост,Развлечения",,46.4285714285714286
"Социальная фантастика,Зарубежная классика,Литература 20 века",5.0,46.4285714285714286
"Литература 18 века,Анекдоты",5.0,46.4285714285714286
"Историческая литература,Кулинария,Здоровье,Современные любовные романы",5.0,46.4285714285714286
"Книги о приключениях,Историческая фантастика,Киберпанк,Научная фантастика",4.75,46.4285714285714286
"Мистика,Историческая литература,Современные любовные романы,Историческая фантастика",4.0,46.4285714285714286
"Популярные справочники,Юриспруденция,Недвижимость",4.0,46.4285714285714286
"Саморазвитие / личностный рост,Социальная психология,Педагогика",4.0,46.4285714285714286
Политология,4.653333333333333,46.4257641921397380
"Классические детективы,Детские детективы,Литература 20 века",5.0,46.4210526315789474
Советская литература,4.464285714285714,46.4197828709288299
"Зарубежные детские книги,Историческая литература,Литература 19 века",4.0,46.4166666666666667
"Учебно-методические пособия (методички),Анатомия и физиология",5.0,46.4117647058823529
"Искусствоведение,История искусства,Культурология",,46.4000000000000000
"Саморазвитие / личностный рост,Семейная психология,Духовная литература",4.333333333333333,46.4000000000000000
Домашние животные,4.3478260869565215,46.3960674157303371
"История России,Историческая литература,Детская проза,Книги о войне",4.571428571428571,46.3953488372093023
"Прикладная литература,Рукоделие и ремесла,Другие справочники,Кулинария",5.0,46.3939393939393939
"Паразитология,Здоровье",5.0,46.3939393939393939
"Истории успеха и биографии,Личная эффективность / продуктивность,Психология",4.5,46.3902439024390244
"Эзотерика / оккультизм,Саморазвитие / личностный рост,Секс / секс-руководства",,46.3846153846153846
"Йога,Зарубежная эзотерическая литература,Индийские религии",,46.3846153846153846
"Зарубежные детективы,Зарубежные любовные романы,Остросюжетные любовные романы",4.74,46.3800738007380074
"Ужасы,Социальная фантастика,Зарубежная фантастика,Научная фантастика",,46.3750000000000000
"Юмор и сатира,Кинематограф / театр,Афоризмы и цитаты",,46.3750000000000000
"Хобби / увлечения,Детские приключения,Юмористическая проза",5.0,46.3750000000000000
"Книги по философии,Зарубежная образовательная литература,Зарубежная публицистика,Публицистика",4.666666666666667,46.3750000000000000
Газеты,4.542356377799416,46.3706612219255536
"Зарубежные детективы,Триллеры,Полицейские детективы",4.715846994535519,46.3705347706615937
"Детективное фэнтези,Книги о приключениях,Юмор и сатира,Современные детективы,Боевое фэнтези,Городское фэнтези,Книги про волшебников,Любовное фэнтези,Русское фэнтези,Юмористическое фэнтези,Магические академии",5.0,46.3684210526315789
"Английский язык,Детская проза,Зарубежная классика,Литература 19 века",4.0,46.3684210526315789
"Практическая эзотерика,Эзотерика / оккультизм,Естествознание",4.5,46.3678160919540230
"Книги для подростков,Зарубежные детские книги,Детская проза,Зарубежная классика,Литература 19 века",4.333333333333333,46.3661971830985915
"Зарубежные детективы,Вестерны,Триллеры",5.0,46.3636363636363636
"Управление ассортиментом,Управление маркетингом,Ветеринария,Фармация",5.0,46.3636363636363636
"Общая экономическая теория,История экономики,Биографии и мемуары",5.0,46.3571428571428571
"Банковское дело,Автомобили и ПДД",5.0,46.3571428571428571
"Самоучители,Автомобили и ПДД,Здоровье",4.875,46.3571428571428571
"Интерьеры,Зарубежная прикладная литература,Дизайн,Сделай сам",4.666666666666667,46.3571428571428571
"Издательское дело,Биографии и мемуары",5.0,46.3529411764705882
"Религии / верования / культы,Мифы / легенды / эпос",,46.3500000000000000
"Теория государства и права,Уголовное право",4.8,46.3500000000000000
"Книги о приключениях,Книги про вампиров,Книги про волшебников,Любовное фэнтези",5.0,46.3428571428571429
"Личная эффективность,Похудение и диеты",,46.3333333333333333
"Книги про волшебников,Русское фэнтези,Фэнтези про драконов",5.0,46.3333333333333333
"Эротические романы,Научная фантастика",4.769230769230769,46.3333333333333333
"Общая история,Культурология,Языкознание",4.666666666666667,46.3333333333333333
"Зарубежные детективы,Классические детективы,Зарубежная фантастика,Научная фантастика",4.5,46.3333333333333333
"Научно-популярная литература,Всемирная история",4.333333333333333,46.3333333333333333
"Внешняя политика,Общая история,Военное дело / спецслужбы,Документальная литература",4.0,46.3333333333333333
"Научно-популярная литература,Офтальмология,Здоровье",4.0,46.3333333333333333
"Личная эффективность,Саморазвитие / личностный рост,Психологические тренинги,Зарубежная прикладная литература,Зарубежная психология",4.0,46.3333333333333333
"Просто о бизнесе,Зарубежная деловая литература,Личные финансы,Ценные бумаги / инвестиции",4.0,46.3333333333333333
"Эротические романы,Парапсихология,Практическая эзотерика",3.3333333333333335,46.3333333333333333
"Научно-популярная литература,Нейропсихология,Нейробиология",4.454545454545454,46.3281250000000000
"Книги для детей,Современная русская литература",4.543859649122807,46.3216216216216216
"Стратегический менеджмент,Менеджмент и кадры",5.0,46.3191489361702128
"Православные молитвы,Богословие,Духовная литература,Христианство",5.0,46.3125000000000000
"Мистика,Эротическое фэнтези,Зарубежное фэнтези",5.0,46.3125000000000000
"Книги для подростков,Книги для детей,Детская психология",4.5,46.3125000000000000
"Журнальные издания,Энциклопедии",4.541666666666667,46.3118279569892473
"Стихи и поэзия,Учебная литература",,46.3076923076923077
"Руководства,Афоризмы и цитаты",5.0,46.3076923076923077
"Рукоделие и ремесла,Строительные материалы,Сделай сам",4.65,46.3061224489795918
"Практическая психология,Психологические тренинги,Зарубежная прикладная литература,Психологическая консультация,Зарубежная психология,Здоровье",5.0,46.3000000000000000
"Древнерусская литература,Литература 19 века,Русская классика",5.0,46.3000000000000000
"Научно-популярная литература,Анатомия и физиология,Акушерство и гинекология,Здоровье",5.0,46.3000000000000000
"Практическая психология,Общая психология,Программы",5.0,46.2941176470588235
"Православные каноны,Христианство,Религиозные тексты",4.666666666666667,46.2941176470588235
"Книги о приключениях,Исторические детективы",4.583333333333333,46.2941176470588235
"Научно-популярная литература,Общая биология,Зарубежная образовательная литература,Нейробиология",4.428571428571429,46.2941176470588235
"Ужасы,Исторические приключения,Эротическая литература",3.0,46.2941176470588235
"История России,Общая история,Культурология,Биографии и мемуары",4.8,46.2894736842105263
"Научно-популярная литература,Справочная литература,Кардиология",5.0,46.2857142857142857
"Религиоведение / история религий,Зарубежная религиозная и эзотерическая литература,Зарубежная образовательная литература,Культурология",4.666666666666667,46.2857142857142857
"Зарубежная прикладная литература,Справочная литература,Кулинария,Зарубежная справочная литература",4.25,46.2777777777777778
"Изобразительное искусство,История искусства",4.75,46.2758620689655172
"Законы и постановления,Гражданское право,Документы, жалобы, образцы",5.0,46.2727272727272727
"Общая история,Архитектура,Путеводители",5.0,46.2727272727272727
"Европейская старинная литература,Книги о путешествиях",5.0,46.2727272727272727
"Научно-популярная литература,Детская познавательная и развивающая литература,География",4.857142857142857,46.2727272727272727
"Литературоведение,Критика",5.0,46.2702702702702703
"Остросюжетные любовные романы,Современная русская литература",4.857142857142857,46.2692307692307692
"Спорт / фитнес,Физкультура и спорт",4.5,46.2692307692307692
"Православные молитвы,Религиозные тексты",4.585365853658536,46.2674418604651163
"Искусство фотографии,Зарубежная литература о культуре и искусстве,Зарубежная публицистика",4.75,46.2666666666666667
"Привлечение клиентов,Социальная психология",5.0,46.2631578947368421
"История России,Криминалистика,Биографии и мемуары,Военное дело / спецслужбы",4.8,46.2631578947368421
"Книги о приключениях,Попаданцы,Русское фэнтези",4.5,46.2631578947368421
"Риски,Forex,Трейдинг",4.428571428571429,46.2586206896551724
"Политология,Книги по экономике,Развлечения,Газеты",4.5874125874125875,46.2562929061784897
"Здоровое и правильное питание,Кулинария",4.366666666666666,46.2512820512820513
"Историческая фантастика,Космическая фантастика,Научная фантастика",,46.2500000000000000
"Советы от гуру,Руководства",5.0,46.2500000000000000
"Учебники и пособия для вузов,Учебники по психологии,Психологическая консультация,Учебники и пособия для ссузов",5.0,46.2500000000000000
"Книги по экономике,Государственное и муниципальное управление",5.0,46.2500000000000000
"Бухучет / налогообложение / аудит,Зарубежная деловая литература,Зарубежная справочная литература,Бизнес-справочники",5.0,46.2500000000000000
"Эротические романы,Современные детективы,Современная русская литература",5.0,46.2500000000000000
"Книги для детей,Исторические приключения",4.75,46.2500000000000000
"Магия / колдовство,Практическая эзотерика,Народная и нетрадиционная медицина",4.5,46.2500000000000000
"Другие словари,Афоризмы и цитаты",4.333333333333333,46.2500000000000000
"Юмор и сатира,Руководства,Развлечения,Публицистика",4.0,46.2500000000000000
"Рукоделие и ремесла,Просто о бизнесе,Книги о компьютерах,Общая психология",3.5,46.2500000000000000
"Научно-популярная литература,Основы психологии,Общая психология",3.4,46.2500000000000000
"Практическая психология,Социальная психология",4.666666666666667,46.2413793103448276
"Личная эффективность,Афоризмы и цитаты",4.75,46.2400000000000000
"Привлечение клиентов,Управление маркетингом,Бизнес-стратегии,Эффективность бизнеса,Инновации в бизнесе,Лидерство,Зарубежная деловая литература",5.0,46.2380952380952381
"Государственное и муниципальное управление,Поиск работы / карьера,Публицистика",4.0,46.2380952380952381
"Книги о компьютерах,Интернет",3.2,46.2380952380952381
"Эзотерика / оккультизм,Книги по философии,Просто о бизнесе,Общая психология,Историческая фантастика",5.0,46.2352941176470588
"Политология,Публицистика",4.655555555555556,46.2314901593252109
"Книги по экономике,Просто о бизнесе,Малый и средний бизнес,Журнальные издания",4.722222222222222,46.2294617563739377
"Менеджмент и кадры,Корпоративная культура",4.8,46.2285714285714286
"Попаданцы,Городское фэнтези,Юмористическое фэнтези",4.583333333333333,46.2268041237113402
"Стихи и поэзия,История России,Историческая литература",5.0,46.2222222222222222
"Пьесы и драматургия,Стихи и поэзия,Книги по философии",4.0,46.2222222222222222
"Саморазвитие / личностный рост,Воспитание детей,Детская психология",5.0,46.2173913043478261
"Справочная литература,Культурология",4.571428571428571,46.2173913043478261
"Юмор и сатира,Юмористическая проза",4.615384615384615,46.2147651006711409
"Зарубежная классика,Литература 19 века,Афоризмы и цитаты",5.0,46.2142857142857143
"Учебники и пособия для вузов,Гражданское процессуальное право,Юриспруденция,Правоведение",5.0,46.2105263157894737
"Книги о приключениях,Героическое фэнтези,Любовно-фантастические романы",4.5,46.2105263157894737
"Книги о приключениях,Боевое фэнтези,Юмористическая проза",4.333333333333333,46.2083333333333333
"Общая история,Журнальные издания",4.591463414634147,46.2067988668555241
"Научно-популярная литература,Генетика",4.44,46.2043795620437956
"Историческая литература,Биографии и мемуары,Документальная литература,Современная русская литература",5.0,46.2000000000000000
"Научно-популярная литература,Общая биология,Общая история,Прочая образовательная литература",5.0,46.2000000000000000
"Книги для подростков,Книги о приключениях,Современная русская литература",5.0,46.2000000000000000
"Боевая фантастика,Боевое фэнтези,Книги про волшебников",4.833333333333333,46.2000000000000000
"Управление бизнесом,Менеджмент и кадры,Малый и средний бизнес",4.714285714285714,46.2000000000000000
"Религиоведение / история религий,Религии / верования / культы,Учебники и пособия для вузов,Прочая образовательная литература,Педагогика",3.0,46.2000000000000000
"Книги о приключениях,Морские приключения",4.833333333333333,46.1929824561403509
"Развлечения,Газеты",4.579527559055118,46.1903802230283488
"Общая история,Исторические детективы",,46.1875000000000000
"Ужасы,Мистика,Классические детективы,Русское фэнтези",4.75,46.1875000000000000
"Политология,Общая история,Военное дело / спецслужбы",4.0,46.1875000000000000
"Пьесы и драматургия,Современная русская литература",4.622641509433962,46.1871657754010695
"Зарубежные детские книги,Детская фантастика,Зарубежное фэнтези,Книги про волшебников",4.675,46.1857707509881423
"Книги для детей,Книги для дошкольников,Детские стихи",5.0,46.1818181818181818
"Контркультура,Космическая фантастика",5.0,46.1818181818181818
"Общая история,Книги о путешествиях",5.0,46.1818181818181818
"Социальная фантастика,Космическая фантастика,Попаданцы",4.2,46.1777777777777778
Детские детективы,4.645251396648045,46.1740540540540541
"Эзотерика / оккультизм,Зарубежная религиозная и эзотерическая литература,Религиозные тексты",4.888888888888889,46.1739130434782609
"Пьесы и драматургия,Зарубежная драматургия,Зарубежная классика",4.64,46.1724137931034483
"Мистика,Детективное фэнтези,Зарубежное фэнтези,Городское фэнтези",4.538461538461538,46.1666666666666667
"Книги для подростков,Зарубежные детские книги,Классика приключенческой литературы",4.333333333333333,46.1666666666666667
"Интерьеры,Руководства,Сделай сам",2.6666666666666665,46.1666666666666667
Зарубежная публицистика,4.481481481481482,46.1650943396226415
"Справочная литература,Педиатрия и неонатология,Здоровье детей",4.909090909090909,46.1590909090909091
"Зарубежная классика,Литература 19 века,Русская классика",4.552380952380952,46.1567732115677321
"Клиническая психология,Общая психология",4.0,46.1562500000000000
"Общая история,Прочая образовательная литература,Общая психология",4.333333333333333,46.1538461538461538
"Религиоведение / история религий,Общая история,Зарубежная религиозная и эзотерическая литература,Зарубежная образовательная литература,Зарубежная публицистика,Культурология,Документальная литература",4.66,46.1520000000000000
"Духовная литература,Христианство,Православие",4.75,46.1518987341772152
"Детективное фэнтези,Зарубежное фэнтези,Городское фэнтези,Книги про вампиров,Любовное фэнтези",4.578947368421052,46.1509433962264151
"Общая история,Биографии и мемуары,Военное дело / спецслужбы,Публицистика",4.333333333333333,46.1500000000000000
"Социальная фантастика,Научная фантастика",4.583153347732181,46.1494163424124514
"Эзотерика / оккультизм,Общая история,Публицистика",4.333333333333333,46.1428571428571429
"Религиоведение / история религий,Культурология",2.3333333333333335,46.1428571428571429
"Социальная фантастика,Зарубежные детективы,Боевая фантастика,Триллеры,Зарубежная фантастика,Научная фантастика",5.0,46.1333333333333333
"Книги по философии,Другие словари,Зарубежная образовательная литература,Зарубежная справочная литература",3.6666666666666665,46.1333333333333333
"Социальная фантастика,Боевая фантастика,Героическая фантастика,Космическая фантастика",5.0,46.1250000000000000
"Учебники и пособия для вузов,Английский язык",5.0,46.1250000000000000
"Научно-популярная литература,Общая история,Популярно об истории",4.75,46.1250000000000000
"Клиническая психология,Психологическая консультация,Общая психология",4.2,46.1250000000000000
"Политология,Газеты",4.720588235294118,46.1214574898785425
"Мистика,Эротика ЛГБТ",4.0,46.1212121212121212
"Отдых / туризм,Книги о приключениях,Книги о путешествиях",4.75,46.1200000000000000
"История России,Исторические приключения,Героическая фантастика,Попаданцы",4.5,46.1200000000000000
"Детская фантастика,Научная фантастика,Юмористическая фантастика",5.0,46.1176470588235294
"Просто о бизнесе,Биографии и мемуары",4.75,46.1176470588235294
"Боевая фантастика,Исторические приключения,Историческая фантастика,Попаданцы",4.428571428571429,46.1153846153846154
"Короткие любовные романы,Современные любовные романы,Эротика ЛГБТ",4.857142857142857,46.1111111111111111
"Стихи и поэзия,Литература 18 века,Русская классика",4.666666666666667,46.1111111111111111
"Автомобили и ПДД,Техническая литература,Автотранспорт",4.470588235294118,46.1111111111111111
"Советская литература,Публицистика",3.25,46.1111111111111111
"Трудовое право,Справочная литература,Управление персоналом",4.714285714285714,46.1025641025641026
"Книги о приключениях,Зарубежные приключения,Литература 19 века",4.875,46.1014492753623188
"Книги для дошкольников,Зарубежные детские книги,Детские приключения,Сказки",4.0,46.1000000000000000
"Ужасы,Мистика,Триллеры,Героическая фантастика",5.0,46.0952380952380952
"Религии / верования / культы,Общая психология,Книги о путешествиях",5.0,46.0909090909090909
"Героическое фэнтези,Социальная фантастика,Боевая фантастика,Научная фантастика,Боевое фэнтези,Городское фэнтези,Историческое фэнтези",4.833333333333333,46.0909090909090909
"Ужасы,Мистика,Книги о приключениях,Историческая литература,Исторические детективы,Историческая фантастика,Научная фантастика",4.0,46.0909090909090909
"Эзотерика / оккультизм,Зарубежная прикладная литература,Зарубежная религиозная и эзотерическая литература",4.076923076923077,46.0869565217391304
"Саморазвитие / личностный рост,Психологические тренинги,Психологическая консультация,Лидерство",4.333333333333333,46.0833333333333333
"Социальная философия,Книги по философии,Книги по экономике,Социология",4.0,46.0833333333333333
"Эротические романы,Современные любовные романы,Историческая фантастика,Русское фэнтези",4.666666666666667,46.0789473684210526
"Просто о бизнесе,Прочая образовательная литература,Общая психология",5.0,46.0769230769230769
"Эротические романы,Прикладная литература,Развлечения,Современные любовные романы",5.0,46.0769230769230769
"Рукоделие и ремесла,Другие справочники,Книги о путешествиях",3.0,46.0769230769230769
"Рыбалка,Энциклопедии",4.625,46.0714285714285714
"Православные молитвы,Духовная литература,Религиозные тексты",,46.0666666666666667
"Психоанализ,Биографии и мемуары",5.0,46.0666666666666667
"Эзотерика / оккультизм,Кулинария",4.5,46.0666666666666667
"История православной церкви,Духовная литература,Христианство,Биографии и мемуары",3.75,46.0666666666666667
"Христианство,Русская классика",4.333333333333333,46.0634920634920635
Психологические тренинги,4.571428571428571,46.0632911392405063
"Зарубежные детективы,Триллеры",4.584656084656085,46.0606871932173137
"Прикладная литература,Книги для детей,Учебная литература,Общая психология,Здоровье",5.0,46.0555555555555556
"Эзотерика / оккультизм,Религии / верования / культы,Руководства",3.75,46.0526315789473684
"Исторические любовные романы,Исторические приключения",4.513888888888889,46.0494071146245059
"Книги для подростков,Детская познавательная и развивающая литература,Практикумы",4.333333333333333,46.0454545454545455
"Просто о бизнесе,Книги о компьютерах,Другие справочники,Руководства",4.625,46.0438596491228070
"Всемирная история,Хронология,Общая история,Документальная литература",5.0,46.0416666666666667
"Внеклассное чтение,Советская литература,Книги о войне",4.285714285714286,46.0370370370370370
"Международное право,Юриспруденция",4.571428571428571,46.0348837209302326
"Героическое фэнтези,Книги про волшебников,Русское фэнтези",4.6,46.0312500000000000
"Социальная фантастика,Любовно-фантастические романы,Космическая фантастика,Юмористическая фантастика",4.9,46.0294117647058824
"Детские приключения,Морские приключения",4.0,46.0217391304347826
"Детская фантастика,Сказки",4.37037037037037,46.0212765957446809
"Публицистика,Популярно об истории",4.642857142857143,46.0204081632653061
"Научно-популярная литература,Математика",4.9,46.0147058823529412
"Зарубежная поэзия,Стихи и поэзия",4.3478260869565215,46.0128617363344051
"Эзотерика / оккультизм,Саморазвитие / личностный рост,Зарубежная религиозная и эзотерическая литература,Зарубежная психология,Зарубежная старинная литература,Древневосточная литература",,46.0000000000000000
"Героическое фэнтези,Городское фэнтези,Книги про вампиров",,46.0000000000000000
"Секс / секс-руководства,Семейная психология,Эротическая литература",,46.0000000000000000
"Астрология,Эзотерика / оккультизм,Зарубежная религиозная и эзотерическая литература",,46.0000000000000000
"Рукоделие и ремесла,Другие справочники,Руководства,Общая психология",5.0,46.0000000000000000
"Воспитание детей,Детская психология,Православие",5.0,46.0000000000000000
"Саморазвитие / личностный рост,Истории успеха,Просто о бизнесе,Зарубежная прикладная литература,Лидерство,Зарубежная деловая литература,Мотивация,Зарубежная психология,Зарубежная публицистика,Биографии и мемуары",5.0,46.0000000000000000
"Книги для подростков,Учебно-методические пособия (методички),Литературоведение,Учебная литература,Языкознание",5.0,46.0000000000000000
"Мистика,Зарубежные любовные романы,Исторические любовные романы,Исторические приключения",5.0,46.0000000000000000
"Книги о приключениях,Современные детективы,Остросюжетные любовные романы,Детективная фантастика",5.0,46.0000000000000000
"Саморазвитие / личностный рост,Практическая психология,Менеджмент и кадры,Лидерство,Зарубежная деловая литература,Зарубежная психология,Социальная психология",5.0,46.0000000000000000
"Государственное и муниципальное управление,Организационный менеджмент",4.75,46.0000000000000000
"Бизнес-стратегии,Эффективная презентация,Просто о бизнесе,Консалтинг",4.666666666666667,46.0000000000000000
"Практическая эзотерика,Зарубежная эзотерическая литература,Спиритизм / пророчества / предсказания",4.666666666666667,46.0000000000000000
"Управление бизнесом,Менеджмент и кадры",4.5625,46.0000000000000000
"Литературоведение,Культурология,Биографии и мемуары",4.5,46.0000000000000000
"Эротические романы,Юмор и сатира,Триллеры",4.5,46.0000000000000000
"Отраслевая психология,Спорт / фитнес",4.5,46.0000000000000000
"Юмор и сатира,Русская классика,Юмористическая проза",4.333333333333333,46.0000000000000000
"Сказки,Список школьной литературы 5-6 класс,Литература 19 века,Русская классика",4.111111111111111,46.0000000000000000
"Клиническая психология,Психиатрия,Психологическая консультация,Наркология,Медицина",4.0,46.0000000000000000
"Мистика,Детективная фантастика,Попаданцы",4.0,46.0000000000000000
"Административное право,Юриспруденция,Правоведение",3.0,46.0000000000000000
"Религии / верования / культы,Прикладная литература,Общая психология,Современные любовные романы",2.5,46.0000000000000000
"Эзотерика / оккультизм,Религии / верования / культы,Общая психология",4.439024390243903,45.9953917050691244
Православные молитвы,4.5,45.9916666666666667
"Книги для подростков,Детская фантастика",4.583333333333333,45.9901960784313725
"Эзотерика / оккультизм,Общая психология,Здоровье",4.0,45.9827586206896552
"Зарубежная фантастика,Историческая фантастика",4.75,45.9821428571428571
"Зарубежное фэнтези,Современная зарубежная литература,Научная фантастика",3.875,45.9811320754716981
"Книги для дошкольников,Детская проза",4.857142857142857,45.9803921568627451
